iid,gender,wave,round,partner,pid,match,int_corr,samerace,age_o,race_o,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,race,imprace,imprelig,originally_from,zipcode,income,goal,date,career,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1
365,1,14,20,16,356,0,0.09,1,27,2,0,5,7,7,7,6,6,7,6,2,30,MBA,2,1,1,France,94130,,1,2,Make money,7,3,3,9,9,10,8,4,8,8,1,5,7,9,10,5,5,8,,31.58,10.53,15.79,21.05,10.53,10.53
365,1,14,20,17,357,0,0.31,0,27,4,0,6,7,8,8,8,,6,3,2,30,MBA,2,1,1,France,94130,,1,2,Make money,7,3,3,9,9,10,8,4,8,8,1,5,7,9,10,5,5,8,,31.58,10.53,15.79,21.05,10.53,10.53
365,1,14,20,18,358,0,0.13,0,26,4,0,,,,,,,,,,30,MBA,2,1,1,France,94130,,1,2,Make money,7,3,3,9,9,10,8,4,8,8,1,5,7,9,10,5,5,8,,31.58,10.53,15.79,21.05,10.53,10.53
365,1,14,20,19,359,0,0.31,1,26,2,0,,,,,,,,,,30,MBA,2,1,1,France,94130,,1,2,Make money,7,3,3,9,9,10,8,4,8,8,1,5,7,9,10,5,5,8,,31.58,10.53,15.79,21.05,10.53,10.53
365,1,14,20,20,360,0,0.27,0,24,6,1,7,8,7,6,7,6,7,7,2,30,MBA,2,1,1,France,94130,,1,2,Make money,7,3,3,9,9,10,8,4,8,8,1,5,7,9,10,5,5,8,,31.58,10.53,15.79,21.05,10.53,10.53
366,1,14,20,1,341,1,0.55,0,23,4,1,8,8,10,8,10,10,8,8,2,27,Business,2,4,6,Australia,3186,,1,4,Art Management,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,,14,18,17,16,15,20
366,1,14,20,2,342,0,0.06,0,33,3,1,6,5,6,4,4,,6,4,2,27,Business,2,4,6,Australia,3186,,1,4,Art Management,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,,14,18,17,16,15,20
366,1,14,20,3,343,0,0.62,1,32,2,1,9,8,8,7,,5,7,5,2,27,Business,2,4,6,Australia,3186,,1,4,Art Management,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,,14,18,17,16,15,20
366,1,14,20,4,344,1,0.36,0,26,3,1,8,8,8,8,8,8,8,8,2,27,Business,2,4,6,Australia,3186,,1,4,Art Management,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,,14,18,17,16,15,20
366,1,14,20,5,345,1,0.19,1,24,2,1,9,10,10,6,9,8,9,6,2,27,Business,2,4,6,Australia,3186,,1,4,Art Management,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,,14,18,17,16,15,20
366,1,14,20,6,346,1,,0,,,1,7,8,9,9,9,10,9,5,,27,Business,2,4,6,Australia,3186,,1,4,Art Management,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,,14,18,17,16,15,20
366,1,14,20,7,347,0,0.21,0,26,1,1,7,9,9,5,7,5,6,4,2,27,Business,2,4,6,Australia,3186,,1,4,Art Management,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,,14,18,17,16,15,20
366,1,14,20,8,348,0,0.56,0,21,4,1,9,10,10,8,8,4,6,3,2,27,Business,2,4,6,Australia,3186,,1,4,Art Management,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,,14,18,17,16,15,20
366,1,14,20,9,349,1,0.37,1,33,2,1,6,8,8,8,,8,8,8,2,27,Business,2,4,6,Australia,3186,,1,4,Art Management,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,,14,18,17,16,15,20
366,1,14,20,10,350,1,0.02,1,31,2,1,6,9,9,7,7,8,8,5,2,27,Business,2,4,6,Australia,3186,,1,4,Art Management,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,,14,18,17,16,15,20
366,1,14,20,11,351,0,0.64,0,35,4,1,8,8,8,8,8,8,8,8,2,27,Business,2,4,6,Australia,3186,,1,4,Art Management,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,,14,18,17,16,15,20
366,1,14,20,12,352,0,0.2,0,29,6,1,9,8,8,9,6,9,9,7,2,27,Business,2,4,6,Australia,3186,,1,4,Art Management,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,,14,18,17,16,15,20
366,1,14,20,13,353,0,0.56,0,25,4,1,5,8,7,5,6,5,5,5,2,27,Business,2,4,6,Australia,3186,,1,4,Art Management,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,,14,18,17,16,15,20
366,1,14,20,14,354,1,-0.02,1,22,2,1,9,10,10,10,9,8,9,9,2,27,Business,2,4,6,Australia,3186,,1,4,Art Management,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,,14,18,17,16,15,20
366,1,14,20,15,355,1,0.53,1,24,2,1,9,8,7,8,8,9,9,7,2,27,Business,2,4,6,Australia,3186,,1,4,Art Management,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,,14,18,17,16,15,20
366,1,14,20,16,356,0,-0.05,1,27,2,0,,,,,,,,,,27,Business,2,4,6,Australia,3186,,1,4,Art Management,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,,14,18,17,16,15,20
366,1,14,20,17,357,0,0.29,0,27,4,0,6,8,10,7,7,5,7,4,,27,Business,2,4,6,Australia,3186,,1,4,Art Management,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,,14,18,17,16,15,20
366,1,14,20,18,358,1,0.06,0,26,4,1,8,8,8,8,8,7,8,8,1,27,Business,2,4,6,Australia,3186,,1,4,Art Management,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,,14,18,17,16,15,20
366,1,14,20,19,359,1,0.34,1,26,2,1,8,9,9,9,,8,9,7,2,27,Business,2,4,6,Australia,3186,,1,4,Art Management,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,,14,18,17,16,15,20
366,1,14,20,20,360,0,0.26,0,24,6,1,6,7,6,7,7,7,7,6,2,27,Business,2,4,6,Australia,3186,,1,4,Art Management,6,6,4,8,9,9,7,6,8,9,4,6,7,10,10,8,6,5,,14,18,17,16,15,20
367,1,14,20,1,341,0,-0.16,0,23,4,1,6,10,10,9,8,7,8,8,2,27,International Affairs,2,6,3,"Toronto, Canada",,,3,4,Political Development in Africa,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2,8,,30,15,20,25,5,5
367,1,14,20,2,342,1,0.01,0,33,3,1,8,9,8,9,7,,8,7,2,27,International Affairs,2,6,3,"Toronto, Canada",,,3,4,Political Development in Africa,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2,8,,30,15,20,25,5,5
367,1,14,20,3,343,0,-0.15,1,32,2,1,8,8,8,8,9,9,7,6,2,27,International Affairs,2,6,3,"Toronto, Canada",,,3,4,Political Development in Africa,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2,8,,30,15,20,25,5,5
367,1,14,20,4,344,0,0.23,0,26,3,1,7,8,7,7,7,7,7,8,2,27,International Affairs,2,6,3,"Toronto, Canada",,,3,4,Political Development in Africa,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2,8,,30,15,20,25,5,5
367,1,14,20,5,345,0,0.32,1,24,2,0,7,10,9,5,8,4,4,3,2,27,International Affairs,2,6,3,"Toronto, Canada",,,3,4,Political Development in Africa,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2,8,,30,15,20,25,5,5
367,1,14,20,6,346,1,,0,,,1,9,9,9,8,9,9,9,6,2,27,International Affairs,2,6,3,"Toronto, Canada",,,3,4,Political Development in Africa,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2,8,,30,15,20,25,5,5
380,0,15,19,5,401,0,0.3,0,31,2,0,2,6,7,6,5,6,6,6,2,33,MFA -Film,1,4,8,Chicago,60519,,2,7,film directing,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,6,,20,20,20,15,15,10
367,1,14,20,7,347,0,0.34,0,26,1,0,,,,,,,,,,27,International Affairs,2,6,3,"Toronto, Canada",,,3,4,Political Development in Africa,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2,8,,30,15,20,25,5,5
367,1,14,20,8,348,0,0.08,0,21,4,1,7,7,8,8,8,7,6,4,2,27,International Affairs,2,6,3,"Toronto, Canada",,,3,4,Political Development in Africa,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2,8,,30,15,20,25,5,5
367,1,14,20,9,349,1,0.13,1,33,2,1,4,8,7,8,5,8,8,9,2,27,International Affairs,2,6,3,"Toronto, Canada",,,3,4,Political Development in Africa,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2,8,,30,15,20,25,5,5
367,1,14,20,10,350,0,-0.13,1,31,2,0,6,9,9,6,8,9,7,5,2,27,International Affairs,2,6,3,"Toronto, Canada",,,3,4,Political Development in Africa,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2,8,,30,15,20,25,5,5
367,1,14,20,11,351,0,-0.23,0,35,4,1,7,7,7,7,7,8,8,7,2,27,International Affairs,2,6,3,"Toronto, Canada",,,3,4,Political Development in Africa,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2,8,,30,15,20,25,5,5
367,1,14,20,12,352,0,0.08,0,29,6,1,7,8,7,7,6,7,7,7,2,27,International Affairs,2,6,3,"Toronto, Canada",,,3,4,Political Development in Africa,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2,8,,30,15,20,25,5,5
367,1,14,20,13,353,0,-0.39,0,25,4,0,,,,,,,,,,27,International Affairs,2,6,3,"Toronto, Canada",,,3,4,Political Development in Africa,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2,8,,30,15,20,25,5,5
367,1,14,20,14,354,0,0.27,1,22,2,0,2,8,6,4,4,10,5,7,2,27,International Affairs,2,6,3,"Toronto, Canada",,,3,4,Political Development in Africa,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2,8,,30,15,20,25,5,5
367,1,14,20,15,355,0,0.07,1,24,2,0,7,6,8,6,7,8,5,2,2,27,International Affairs,2,6,3,"Toronto, Canada",,,3,4,Political Development in Africa,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2,8,,30,15,20,25,5,5
367,1,14,20,16,356,1,0.21,1,27,2,1,5,9,7,6,,7,8,5,2,27,International Affairs,2,6,3,"Toronto, Canada",,,3,4,Political Development in Africa,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2,8,,30,15,20,25,5,5
380,0,15,19,6,402,0,-0.14,0,29,4,0,6,7,7,6,7,4,4,3,2,33,MFA -Film,1,4,8,Chicago,60519,,2,7,film directing,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,6,,20,20,20,15,15,10
367,1,14,20,17,357,0,0.02,0,27,4,0,6,6,6,6,6,,5,5,2,27,International Affairs,2,6,3,"Toronto, Canada",,,3,4,Political Development in Africa,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2,8,,30,15,20,25,5,5
367,1,14,20,18,358,0,0.32,0,26,4,0,7,8,8,7,7,8,8,7,2,27,International Affairs,2,6,3,"Toronto, Canada",,,3,4,Political Development in Africa,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2,8,,30,15,20,25,5,5
367,1,14,20,19,359,0,-0.38,1,26,2,1,8,9,7,8,7,8,9,5,2,27,International Affairs,2,6,3,"Toronto, Canada",,,3,4,Political Development in Africa,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2,8,,30,15,20,25,5,5
367,1,14,20,20,360,0,-0.18,0,24,6,1,7,6,6,7,7,6,8,6,2,27,International Affairs,2,6,3,"Toronto, Canada",,,3,4,Political Development in Africa,6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2,8,,30,15,20,25,5,5
368,1,14,20,1,341,1,0.56,0,23,4,1,2,8,8,8,7,6,6,6,2,24,Intrernational Affairs,6,1,1,UK/Turkey,,,1,4,Journalist,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4,4,,20,10,25,20,10,15
368,1,14,20,2,342,0,0.53,0,33,3,1,6,6,6,6,6,,8,8,2,24,Intrernational Affairs,6,1,1,UK/Turkey,,,1,4,Journalist,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4,4,,20,10,25,20,10,15
368,1,14,20,3,343,0,0.16,0,32,2,1,5,6,8,6,,,6,4,2,24,Intrernational Affairs,6,1,1,UK/Turkey,,,1,4,Journalist,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4,4,,20,10,25,20,10,15
368,1,14,20,4,344,0,0.17,0,26,3,0,6,7,7,8,6,8,6,6,2,24,Intrernational Affairs,6,1,1,UK/Turkey,,,1,4,Journalist,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4,4,,20,10,25,20,10,15
368,1,14,20,5,345,1,0.32,0,24,2,1,8,10,9,9,7,8,8,6,2,24,Intrernational Affairs,6,1,1,UK/Turkey,,,1,4,Journalist,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4,4,,20,10,25,20,10,15
368,1,14,20,6,346,0,,0,,,0,8,9,8,7,7,5,8,6,2,24,Intrernational Affairs,6,1,1,UK/Turkey,,,1,4,Journalist,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4,4,,20,10,25,20,10,15
368,1,14,20,7,347,0,0.52,0,26,1,0,,,,,,,,,,24,Intrernational Affairs,6,1,1,UK/Turkey,,,1,4,Journalist,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4,4,,20,10,25,20,10,15
368,1,14,20,8,348,0,0.67,0,21,4,1,7,8,8,8,8,7,3,4,2,24,Intrernational Affairs,6,1,1,UK/Turkey,,,1,4,Journalist,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4,4,,20,10,25,20,10,15
368,1,14,20,9,349,1,0.08,0,33,2,1,4,8,6,8,7,8,8,8,2,24,Intrernational Affairs,6,1,1,UK/Turkey,,,1,4,Journalist,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4,4,,20,10,25,20,10,15
368,1,14,20,10,350,1,0.02,0,31,2,1,6,10,9,8,6,6,7,7,2,24,Intrernational Affairs,6,1,1,UK/Turkey,,,1,4,Journalist,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4,4,,20,10,25,20,10,15
368,1,14,20,11,351,0,0.24,0,35,4,0,7,7,7,7,7,7,7,7,2,24,Intrernational Affairs,6,1,1,UK/Turkey,,,1,4,Journalist,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4,4,,20,10,25,20,10,15
368,1,14,20,12,352,0,-0.09,1,29,6,1,8,8,8,9,7,9,9,7,2,24,Intrernational Affairs,6,1,1,UK/Turkey,,,1,4,Journalist,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4,4,,20,10,25,20,10,15
368,1,14,20,13,353,0,0.32,0,25,4,0,,,,,,,,,,24,Intrernational Affairs,6,1,1,UK/Turkey,,,1,4,Journalist,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4,4,,20,10,25,20,10,15
368,1,14,20,14,354,1,0.11,0,22,2,1,8,9,9,9,10,9,9,8,2,24,Intrernational Affairs,6,1,1,UK/Turkey,,,1,4,Journalist,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4,4,,20,10,25,20,10,15
368,1,14,20,15,355,0,0.06,0,24,2,0,7,6,5,5,5,5,4,5,,24,Intrernational Affairs,6,1,1,UK/Turkey,,,1,4,Journalist,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4,4,,20,10,25,20,10,15
368,1,14,20,16,356,0,-0.1,0,27,2,0,7,9,7,7,7,7,7,6,2,24,Intrernational Affairs,6,1,1,UK/Turkey,,,1,4,Journalist,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4,4,,20,10,25,20,10,15
368,1,14,20,17,357,1,0.12,0,27,4,1,4,8,8,9,,8,7,6,2,24,Intrernational Affairs,6,1,1,UK/Turkey,,,1,4,Journalist,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4,4,,20,10,25,20,10,15
368,1,14,20,18,358,0,0.4,0,26,4,0,7,7,7,7,7,7,7,7,2,24,Intrernational Affairs,6,1,1,UK/Turkey,,,1,4,Journalist,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4,4,,20,10,25,20,10,15
368,1,14,20,19,359,0,0.3,0,26,2,0,,,,,,,,,,24,Intrernational Affairs,6,1,1,UK/Turkey,,,1,4,Journalist,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4,4,,20,10,25,20,10,15
368,1,14,20,20,360,0,-0.22,1,24,6,1,8,8,7,7,8,6,8,7,2,24,Intrernational Affairs,6,1,1,UK/Turkey,,,1,4,Journalist,4,6,4,8,9,7,3,8,9,9,9,7,9,8,9,8,4,4,,20,10,25,20,10,15
369,1,14,20,1,341,0,0.57,0,23,4,0,,,,,,,,,,25,Clinical Psychology,2,1,8,"Boston, MA",46818,31148,2,5,"clinical psychologist, researcher, professor",2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,,17,18,28,27,5,5
369,1,14,20,2,342,0,0.05,0,33,3,0,4,4,5,6,,,6,6,2,25,Clinical Psychology,2,1,8,"Boston, MA",46818,31148,2,5,"clinical psychologist, researcher, professor",2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,,17,18,28,27,5,5
370,1,14,20,9,349,0,0.24,1,33,2,1,8,6,7,6,6,6,8,8,2,28,MBA,2,7,4,New York,11363,55704,3,4,Consulting,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1,7,,50,10,10,10,10,10
369,1,14,20,3,343,0,0.49,1,32,2,0,5,6,5,7,,,5,5,2,25,Clinical Psychology,2,1,8,"Boston, MA",46818,31148,2,5,"clinical psychologist, researcher, professor",2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,,17,18,28,27,5,5
369,1,14,20,4,344,1,-0.06,0,26,3,1,6,6,7,9,8,9,7,9,2,25,Clinical Psychology,2,1,8,"Boston, MA",46818,31148,2,5,"clinical psychologist, researcher, professor",2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,,17,18,28,27,5,5
369,1,14,20,5,345,1,0.04,1,24,2,1,7,10,8,10,6,5,7,10,2,25,Clinical Psychology,2,1,8,"Boston, MA",46818,31148,2,5,"clinical psychologist, researcher, professor",2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,,17,18,28,27,5,5
369,1,14,20,6,346,0,,0,,,0,7,9,9,10,10,6,8,5,2,25,Clinical Psychology,2,1,8,"Boston, MA",46818,31148,2,5,"clinical psychologist, researcher, professor",2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,,17,18,28,27,5,5
369,1,14,20,7,347,0,-0.19,0,26,1,1,7,10,9,10,9,5,8,4,2,25,Clinical Psychology,2,1,8,"Boston, MA",46818,31148,2,5,"clinical psychologist, researcher, professor",2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,,17,18,28,27,5,5
369,1,14,20,8,348,0,0.39,0,21,4,1,8,7,6,10,7,3,3,3,2,25,Clinical Psychology,2,1,8,"Boston, MA",46818,31148,2,5,"clinical psychologist, researcher, professor",2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,,17,18,28,27,5,5
369,1,14,20,9,349,0,0.46,1,33,2,0,,,,,,,,,,25,Clinical Psychology,2,1,8,"Boston, MA",46818,31148,2,5,"clinical psychologist, researcher, professor",2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,,17,18,28,27,5,5
369,1,14,20,10,350,0,0.18,1,31,2,0,5,1,4,4,5,1,3,3,2,25,Clinical Psychology,2,1,8,"Boston, MA",46818,31148,2,5,"clinical psychologist, researcher, professor",2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,,17,18,28,27,5,5
369,1,14,20,11,351,1,0.75,0,35,4,1,7,8,8,7,7,6,6,6,2,25,Clinical Psychology,2,1,8,"Boston, MA",46818,31148,2,5,"clinical psychologist, researcher, professor",2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,,17,18,28,27,5,5
369,1,14,20,12,352,1,0.3,0,29,6,1,7,7,7,9,7,8,8,7,2,25,Clinical Psychology,2,1,8,"Boston, MA",46818,31148,2,5,"clinical psychologist, researcher, professor",2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,,17,18,28,27,5,5
369,1,14,20,13,353,1,0.42,0,25,4,1,8,8,8,7,7,,8,5,2,25,Clinical Psychology,2,1,8,"Boston, MA",46818,31148,2,5,"clinical psychologist, researcher, professor",2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,,17,18,28,27,5,5
369,1,14,20,14,354,1,0.22,1,22,2,1,5,10,8,10,6,10,8,10,2,25,Clinical Psychology,2,1,8,"Boston, MA",46818,31148,2,5,"clinical psychologist, researcher, professor",2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,,17,18,28,27,5,5
369,1,14,20,15,355,0,0.23,1,24,2,0,,,,,,,,,,25,Clinical Psychology,2,1,8,"Boston, MA",46818,31148,2,5,"clinical psychologist, researcher, professor",2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,,17,18,28,27,5,5
369,1,14,20,16,356,0,0.42,1,27,2,0,,,,,,,,,,25,Clinical Psychology,2,1,8,"Boston, MA",46818,31148,2,5,"clinical psychologist, researcher, professor",2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,,17,18,28,27,5,5
369,1,14,20,17,357,0,0.55,0,27,4,0,,,,,,,,,,25,Clinical Psychology,2,1,8,"Boston, MA",46818,31148,2,5,"clinical psychologist, researcher, professor",2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,,17,18,28,27,5,5
369,1,14,20,18,358,0,-0.17,0,26,4,0,7,8,7,8,7,6,7,6,2,25,Clinical Psychology,2,1,8,"Boston, MA",46818,31148,2,5,"clinical psychologist, researcher, professor",2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,,17,18,28,27,5,5
373,1,14,20,16,356,0,0.02,0,27,2,0,,,,,,,,,,29,MBA,3,3,1,Costa Rica,9971200,,2,5,Business Consulting,7,5,8,8,7,6,3,5,9,8,2,3,4,5,9,8,2,9,,75,5,5,10,0,5
369,1,14,20,19,359,1,0.52,1,26,2,1,7,4,,6,6,3,5,4,,25,Clinical Psychology,2,1,8,"Boston, MA",46818,31148,2,5,"clinical psychologist, researcher, professor",2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,,17,18,28,27,5,5
369,1,14,20,20,360,1,0.38,0,24,6,1,6,7,7,7,6,6,6,5,1,25,Clinical Psychology,2,1,8,"Boston, MA",46818,31148,2,5,"clinical psychologist, researcher, professor",2,6,2,6,7,7,7,1,1,10,3,7,5,6,8,1,1,7,,17,18,28,27,5,5
370,1,14,20,1,341,0,-0.14,0,23,4,0,8,8,8,8,8,5,8,2,2,28,MBA,2,7,4,New York,11363,55704,3,4,Consulting,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1,7,,50,10,10,10,10,10
370,1,14,20,2,342,0,-0.07,0,33,3,1,8,8,9,8,7,8,8,5,2,28,MBA,2,7,4,New York,11363,55704,3,4,Consulting,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1,7,,50,10,10,10,10,10
370,1,14,20,3,343,0,0.06,1,32,2,1,7,7,7,7,8,6,7,6,2,28,MBA,2,7,4,New York,11363,55704,3,4,Consulting,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1,7,,50,10,10,10,10,10
370,1,14,20,4,344,0,0.22,0,26,3,1,9,8,8,7,9,9,8,7,2,28,MBA,2,7,4,New York,11363,55704,3,4,Consulting,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1,7,,50,10,10,10,10,10
370,1,14,20,5,345,0,0.19,1,24,2,1,10,9,10,8,8,5,10,8,2,28,MBA,2,7,4,New York,11363,55704,3,4,Consulting,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1,7,,50,10,10,10,10,10
370,1,14,20,6,346,1,,0,,,1,9,8,8,9,8,9,8,6,2,28,MBA,2,7,4,New York,11363,55704,3,4,Consulting,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1,7,,50,10,10,10,10,10
370,1,14,20,7,347,0,0.02,0,26,1,1,8,8,8,7,7,8,7,2,2,28,MBA,2,7,4,New York,11363,55704,3,4,Consulting,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1,7,,50,10,10,10,10,10
370,1,14,20,8,348,0,0.13,0,21,4,1,9,9,10,9,10,6,6,5,2,28,MBA,2,7,4,New York,11363,55704,3,4,Consulting,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1,7,,50,10,10,10,10,10
370,1,14,20,10,350,0,-0.09,1,31,2,1,8,8,8,8,8,7,7,6,2,28,MBA,2,7,4,New York,11363,55704,3,4,Consulting,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1,7,,50,10,10,10,10,10
370,1,14,20,11,351,0,0.15,0,35,4,1,9,8,8,7,7,9,7,8,2,28,MBA,2,7,4,New York,11363,55704,3,4,Consulting,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1,7,,50,10,10,10,10,10
370,1,14,20,12,352,0,0.16,0,29,6,1,9,7,8,8,7,8,9,7,2,28,MBA,2,7,4,New York,11363,55704,3,4,Consulting,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1,7,,50,10,10,10,10,10
370,1,14,20,13,353,0,-0.27,0,25,4,1,6,7,7,7,7,,6,5,2,28,MBA,2,7,4,New York,11363,55704,3,4,Consulting,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1,7,,50,10,10,10,10,10
370,1,14,20,14,354,0,0.31,1,22,2,1,7,9,9,9,9,8,8,,,28,MBA,2,7,4,New York,11363,55704,3,4,Consulting,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1,7,,50,10,10,10,10,10
370,1,14,20,15,355,0,0.25,1,24,2,0,,,,,,,,,,28,MBA,2,7,4,New York,11363,55704,3,4,Consulting,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1,7,,50,10,10,10,10,10
370,1,14,20,16,356,0,0.46,1,27,2,0,,,,,,,,,,28,MBA,2,7,4,New York,11363,55704,3,4,Consulting,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1,7,,50,10,10,10,10,10
370,1,14,20,17,357,0,0.21,0,27,4,0,6,8,8,8,8,,6,6,2,28,MBA,2,7,4,New York,11363,55704,3,4,Consulting,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1,7,,50,10,10,10,10,10
370,1,14,20,18,358,0,0.14,0,26,4,0,7,7,8,7,7,6,7,6,2,28,MBA,2,7,4,New York,11363,55704,3,4,Consulting,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1,7,,50,10,10,10,10,10
370,1,14,20,19,359,0,-0.23,1,26,2,1,7,8,,7,5,4,5,4,2,28,MBA,2,7,4,New York,11363,55704,3,4,Consulting,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1,7,,50,10,10,10,10,10
